bookID,title,average_rating,isbn,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher,Author,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,The Long Shadow (The Morland Dynasty  #6),4.12,751506435,9.78075E+12,eng,367,376,17,6/1/1994,Little  Brown Book Group,Cynthia Harrod-Eagles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,A Long Shadow (Inspector Ian Rutledge  #8),4.11,006078671X,9.78006E+12,eng,352,3086,237,1/3/2006,William Morrow,Charles Todd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,Long Way Round: Chasing Shadows Across the World,3.94,743499344,9.78074E+12,en-US,320,352,44,11/1/2005,Atria Books,Ewan McGregor,Robert Uhlig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,A Shadow in Summer (Long Price Quartet  #1),3.6,765313405,9.78077E+12,eng,331,9852,633,3/7/2006,Tor Books,Daniel Abraham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,New Hope for the Dead (Hoke Mosely #2),3.9,1400032490,9.7814E+12,eng,244,821,78,8/10/2004,Vintage Crime/Black Lizard,Charles Willeford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,Sideswipe: A Hoke Moseley Novel,4.05,1400032482,9.7814E+12,eng,215,731,72,3/8/2005,Vintage Crime/Black Lizard,Charles Willeford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,Miami Blues (Hoke Moseley #1),3.94,1400032466,9.7814E+12,eng,191,2897,178,8/10/2004,Vintage Crime/Black Lizard,Charles Willeford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,The Burnt Orange Heresy (Vintage Crime/Black Lizard),3.89,679732527,9.78068E+12,eng,144,98,11,10/3/1990,Vintage,Charles Willeford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,I am Charlotte Simmons,3.42,312424442,9.78031E+12,eng,738,20888,1688,8/30/2005,Picador USA,Tom Wolfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,Poetry for Young People: Edward Lear,3.91,806930772,9.78081E+12,eng,48,66,19,10/1/2001,Sterling,Edward Lear,Edward Mendelson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,The Puffin Book of Nonsense Verse,4.02,140366601,9.78014E+12,eng,287,81,6,10/3/1996,Puffin,Quentin Blake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,Henry Miller on Writing,4.22,811201120,9.78081E+12,eng,217,981,52,2/1/1964,New Directions Publishing,Henry Miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,Quiet Days in Clichy,3.69,080213016X,9.7808E+12,eng,154,3381,141,1/13/1994,Grove Press,Henry Miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,Tropic of Cancer,3.68,802131786,9.7808E+12,eng,318,53206,2376,1/6/1994,Grove Press,Henry Miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,Tropic of Capricorn,3.78,802151825,9.7808E+12,eng,348,14872,459,1/13/1994,Grove Press,Henry Miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,Nexus (The Rosy Crucifixion  #3),4.1,802151787,9.7808E+12,eng,316,3261,58,1/13/1994,Grove Press,Henry Miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,Sexus (The Rosy Crucifixion  #1),3.98,802151809,9.7808E+12,eng,506,7805,251,1/12/1994,Grove Press,Henry Miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,The Air-Conditioned Nightmare,3.83,811201066,9.78081E+12,eng,292,2699,142,1/17/1970,New Directions,Henry Miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,The Portrait of a Lady,3.78,141439637,9.78014E+12,eng,797,61640,1951,9/30/2003,Penguin Classics,Henry James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,The Portrait of a Lady,3.78,1593080964,9.78159E+12,eng,635,392,41,1/16/2004,Barnes  Noble Classics,Henry James,Mary Cregan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,Writing,3.75,1571290532,9.78157E+12,eng,91,778,44,5/6/1999,Brookline Books,Marguerite Duras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,The War,3.85,1565842219,9.78157E+12,eng,192,963,65,8/1/1994,The New Press,Marguerite Duras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,The Ravishing of Lol Stein,3.66,394743040,9.78039E+12,en-US,181,2057,128,3/12/1986,Pantheon,Marguerite Duras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,Love Letters,3.68,1851681825,9.78185E+12,eng,178,203,8,7/1/1999,One World (UK),Kahlil Gibran,Salma H. Al-Kuzbari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,Kahlil Gibran: His Life and World,4.21,156656249X,9.78157E+12,eng,464,35,2,4/1/1998,Interlink Publishing Group,Jean Gibran,Kahlil Gibran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,The Beloved: Reflections on the Path of the Heart,4.19,014019553X,9.78014E+12,eng,102,328,16,1/1/1998,Penguin Books,Kahlil Gibran,Robin Waterfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,Jesus the Son of Man,3.98,394431243,9.78039E+12,eng,216,1308,82,2/21/1995,Knopf,Kahlil Gibran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,The Broken Wings,3.92,806501901,9.78081E+12,eng,132,6432,517,3/3/2003,Citadel,Kahlil Gibran,Anthony Rizcallah Ferris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,Sand and Foam,4.08,067943920X,9.78068E+12,eng,100,3015,217,6/14/2011,Knopf,Kahlil Gibran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,Treasure Island,3.83,753453800,9.78075E+12,eng,311,318753,6734,9/15/2001,Kingfisher,Robert Louis Stevenson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,Treasure Island,3.83,1402714572,9.7814E+12,en-US,213,420,42,10/1/2004,Sterling Children's Books,Robert Louis Stevenson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,Treasure Island,3.83,1416500294,9.78142E+12,eng,245,5967,276,6/1/2005,Simon & Schuster,Robert Louis Stevenson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,Treasure Island,3.83,689854684,9.78069E+12,eng,64,104,14,7/1/2003,Atheneum Books for Young Readers,Robert Louis Stevenson,Timothy Meis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,Treasure Island,3.83,517221144,9.78052E+12,en-US,272,56,4,9/3/2002,Gramercy Books,Robert Louis Stevenson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,Treasure Island (Great Illustrated Classics),4.05,1577658051,9.78158E+12,eng,232,91,16,1/31/2006,Abdo Publishing Company,Deidre S. Laiken,Robert Louis Stevenson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,100 Years of Lynchings,4.61,933121180,9.78093E+12,eng,270,88,4,11/22/1996,Black Classic Press,Ralph Ginzburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,Cien años de soledad,4.07,785950109,9.78079E+12,spa,448,63,7,1/1/1990,French & European,Gabriel García Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,On Beyond Zebra!,4.04,394800842,9.78039E+12,eng,64,2815,164,9/12/1955,Random House Books for Young Readers,Dr. Seuss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,The Wedding Clause,3.6,821778250,9.78082E+12,eng,256,95,13,6/7/2005,Zebra,Debbie Raleigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,The Zebra Wall,3.44,60733039,9.78006E+12,eng,147,217,24,2/15/2005,Greenwillow Books,Kevin Henkes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,El perfume: Historia de un asesino,4.02,8432216062,9.78843E+12,spa,239,4136,255,6/1/2002,Booket,Patrick Süskind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,The Door Into Summer,4.01,345413997,9.78035E+12,eng,304,17232,649,6/17/1997,Del Rey,Robert A. Heinlein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,Stranger in a Strange Land,3.92,441788386,9.78044E+12,eng,528,251872,6241,10/1/1991,Ace,Robert A. Heinlein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,To Sail Beyond the Sunset,3.87,441748600,9.78044E+12,en-US,434,10293,193,6/1/1988,Ace Books,Robert A. Heinlein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,Job: A Comedy of Justice,3.78,345316509,9.78035E+12,en-US,439,15970,438,10/12/1985,Del Rey,Robert A. Heinlein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,Time for the Stars (Heinlein's Juveniles  #10),3.97,765314932,9.78077E+12,eng,256,6898,200,8/8/2006,Tor Books,Robert A. Heinlein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,The Long Dark Tea-Time of the Soul (Dirk Gently  #2),4.06,671742515,9.78067E+12,en-US,307,67803,1401,2/15/1991,Pocket Books,Douglas Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,The Salmon of Doubt (Dirk Gently  #3),3.93,345455290,9.78035E+12,eng,298,22091,746,4/26/2005,Del Rey,Douglas Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,Wish You Were Here: The Official Biography of Douglas Adams,4.14,345476514,9.78035E+12,eng,368,2623,49,12/27/2005,Del Rey,Nick  Webb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,Douglas Adams's Starship Titanic,3.6,345368436,9.78035E+12,eng,256,885,84,10/27/1998,Ballantine Books,Terry Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,Salmon of Doubt: Hitchhiking the Galaxy One Last Time,3.93,1417622857,9.78142E+12,eng,336,5,0,7/1/2003,Turtleback Books,Douglas Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,The Phantom Tollbooth: A Children's Play in Two Acts,4.13,573650969,9.78057E+12,eng,72,100,13,1/12/2011,Samuel French  Inc.,Susan Nanus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,On Bullshit,3.57,691122946,9.78069E+12,eng,67,9358,995,1/30/2005,Princeton University Press,Harry G. Frankfurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,Another Bullshit Night in Suck City,3.78,393329402,9.78039E+12,eng,347,9318,907,9/12/2005,W. W. Norton & Company,Nick Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,Lincoln at Gettysburg: The Words That Remade America,4.14,671867423,9.78067E+12,en-US,317,120,15,6/12/1993,Simon & Schuster,Garry Wills,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,The Gettysburg Address,4.53,395883970,9.7804E+12,eng,32,5239,76,2/2/1998,HMH Books for Young Readers,Abraham Lincoln,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,Underworld,3.92,684848155,9.78068E+12,eng,827,1505,175,7/9/1998,Scribner,Don DeLillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,Libra,3.99,140156046,9.78014E+12,eng,480,11857,564,5/1/1991,Penguin,Don DeLillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,Americana,3.43,140119485,9.78014E+12,eng,377,393,55,7/6/1989,Penguin Books,Don DeLillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,Running Dog,3.43,679722947,9.78068E+12,eng,256,1356,72,7/17/1989,Vintage Contemporaries,Don DeLillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,Cosmopolis,3.22,743244257,9.78074E+12,eng,224,460,41,4/6/2004,Scribner,Don DeLillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,Great Jones Street,3.48,140179178,9.78014E+12,eng,272,2492,145,1/1/1994,Penguin Books,Don DeLillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,The Names,3.64,679722955,9.78068E+12,eng,339,3100,212,7/17/1989,Vintage,Don DeLillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,Against the Day,4.13,159420120X,9.78159E+12,eng,1085,5296,587,11/21/2006,Penguin Press,Thomas Pynchon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,V.,3.96,60930217,9.78006E+12,eng,547,1415,177,7/5/2005,Harper Perennial Modern Classics,Thomas Pynchon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,The Crying of Lot 49,3.69,60931671,9.78006E+12,eng,152,2161,230,4/1/1999,Harper Perennial,Thomas Pynchon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,Gravity's Rainbow,4.01,140283382,9.78014E+12,eng,784,762,213,1/1/2000,Penguin Books,Thomas Pynchon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,Mason & Dixon,4.07,312423209,9.78031E+12,eng,773,8086,602,1/3/2004,Picador USA,Thomas Pynchon,Brice Matthieussent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,Vineland,3.69,141180633,9.78014E+12,en-US,385,702,69,9/1/1997,Penguin Classics,Thomas Pynchon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,Gravity's Rainbow,4.01,143039946,9.78014E+12,eng,776,29764,2164,10/31/2006,Penguin Books,Thomas Pynchon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,Slow Learner: Early Stories,3.5,316724432,9.78032E+12,eng,193,334,34,4/30/1985,Back Bay Books,Thomas Pynchon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,Been Down So Long It Looks Like Up To Me,3.8,140189300,9.78014E+12,eng,352,2473,220,8/29/1996,Penguin Classics,Richard Fariña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,The Year of Magical Thinking,3.89,140004314X,9.7814E+12,en-US,227,2656,336,10/4/2005,Knopf Publishing Group,Joan Didion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,The White Album,4.17,374522219,9.78037E+12,eng,222,11889,738,10/1/1990,Farrar Straus Giroux,Joan Didion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,A Book of Common Prayer,3.8,679754865,9.78068E+12,eng,272,2962,255,4/11/1995,Vintage International,Joan Didion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,Where I Was From,3.86,679752862,9.78068E+12,eng,240,2842,292,9/14/2004,Vintage,Joan Didion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,Slouching Towards Bethlehem,4.21,374521727,9.78037E+12,eng,238,26934,1825,10/1/1990,Farrar Straus Giroux,Joan Didion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,Democracy,3.81,679754857,9.78068E+12,en-US,234,2070,169,4/25/1995,Vintage International,Joan Didion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,We Tell Ourselves Stories in Order to Live: Collected Nonfiction,4.5,307264874,9.78031E+12,eng,1122,1564,108,10/17/2006,Everyman's Library,Joan Didion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,Play It As It Lays,3.87,374529949,9.78037E+12,eng,231,23656,1706,11/15/2005,Farrar  Straus and Giroux,Joan Didion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,The New York Trilogy,3.89,143039830,9.78014E+12,eng,308,43200,1873,3/28/2006,Penguin Classics,Paul Auster,Luc Sante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,City of Glass (The New York Trilogy  #1),3.79,140097317,9.78014E+12,eng,203,12410,734,4/7/1987,Penguin Books,Paul Auster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,Ghosts (The New York Trilogy  #2),3.64,014009735X,9.78014E+12,eng,96,3672,195,7/7/1987,Penguin Books,Paul Auster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,The Locked Room (The New York Trilogy  #3),3.89,940650762,9.78094E+12,eng,179,2998,164,11/1/1986,Sun and Moon Press,Paul Auster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,Pyramids of Montauk: Explorations in Consciousness,3.89,963188925,9.78096E+12,eng,256,74,2,1/1/1995,Sky Books (NY),Peter Moon,Nina Helms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,The Brooklyn Follies,3.84,312426232,9.78031E+12,eng,306,17977,1157,10/17/2006,Picador,Paul Auster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,Moon Palace,3.94,140115854,9.78014E+12,eng,320,16099,503,4/1/1990,Penguin Books,Paul Auster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,The Music of Chance,3.9,140154078,9.78014E+12,en-US,217,361,36,12/1/1991,Penguin Books,Paul Auster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,Travels in the Scriptorium,3.23,805081453,9.78081E+12,eng,145,6688,562,1/23/2007,Henry Holt & Company,Paul Auster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,Leviathan,3.96,140178139,9.78014E+12,eng,275,11744,443,9/1/1993,Penguin Books,Paul Auster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,The Red Notebook: True Stories,3.77,811214982,9.78081E+12,eng,104,2390,120,6/17/2002,New Directions,Paul Auster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Timbuktu / Leviathan / Moon Palace,4.38,2742741461,9.78274E+12,fre,1075,21,1,11/7/2002,Actes Sud,Paul Auster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Collapse: How Societies Choose to Fail or Succeed,3.93,143036556,9.78014E+12,eng,608,52522,2780,12/27/2005,Penguin Books Ltd. (London),Jared Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,The Coming Economic Collapse: How You Can Thrive When Oil Costs $200 a Barrel,3.4,446579785,9.78045E+12,en-US,211,213,26,2/1/2006,Business Plus,Stephen Leeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,Collapse of Complex Societies,4.15,052138673X,9.78052E+12,eng,262,719,86,3/29/1990,Cambridge University Press,Joseph A. Tainter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,Bowling Alone: The Collapse and Revival of American Community,3.8,743203046,9.78074E+12,eng,544,4762,512,8/7/2001,Simon  Schuster,Robert D. Putnam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,The Collapse of the Common Good: How America's Lawsuit Culture Undermines Our Freedom,3.91,034543871X,9.78035E+12,eng,272,62,4,1/29/2002,Ballantine Books,Philip K. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,Reinventing the Enemy's Language: Contemporary Native Women's Writings of North America,4.39,393318281,9.78039E+12,eng,576,278,20,9/17/1998,W. W. Norton  Company,Joy Harjo,Beth Cuthand,Valerie Martinez,Patricia Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,My Inventions,4.01,1599869942,9.7816E+12,eng,88,2862,262,5/17/2006,Filiquarian Publishing  LLC.,Nikola Tesla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,Wizard: The Life and Times of Nikola Tesla: Biography of a Genius,3.78,806519606,9.78081E+12,eng,542,2829,334,2/1/2001,Citadel,Marc J.  Seifer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,Nikola Tesla: A Spark of Genius,3.93,822549204,9.78082E+12,eng,144,105,5,10/1/1994,Lerner Publications,Carol Dommermuth-Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,Tesla Papers,4.13,932813860,9.78093E+12,eng,100,102,2,12/1/2000,Adventures Unlimited Press,Nikola Tesla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,Boys of Summer,3.77,373792689,9.78037E+12,eng,249,478,12,6/27/2006,Harlequin Blaze,Julie Elizabeth Leto,Kimberly Raye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,Programming Ruby: The Pragmatic Programmers' Guide,4.03,974514055,9.78097E+12,en-US,828,1577,49,10/11/2004,Pragmatic Bookshelf,Dave Thomas,Andy Hunt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,Golding's Lord of the Flies (Cliffs Notes),3.95,764585975,9.78076E+12,eng,112,73,8,6/13/2000,Cliffs Notes,Maureen Kelly,William Golding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,Lord of the Flies,3.68,307281701,9.78031E+12,eng,6,408,96,10/11/2005,Listening Library (Audio),William Golding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,A War Like No Other: How the Athenians & Spartans Fought the Peloponnesian War,4.11,812969707,9.78081E+12,eng,397,1693,100,9/12/2006,Random House,Victor Davis Hanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,We Were Not Like Other People,4.14,60255080,9.78006E+12,eng,216,1,0,1/1/1989,HarperCollins Publishers,Ephraim Sevela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,The Lovely Bones,3.81,330485385,9.78033E+12,en-GB,328,6485,966,6/1/2003,Picador,Alice Sebold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,The Lovely Bones,3.81,159413023X,9.78159E+12,en-US,532,367,73,4/1/2004,Large Print Press,Alice Sebold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,Lovely in Her Bones (Elizabeth MacPherson  #2),3.8,345360354,9.78035E+12,eng,224,1371,43,5/13/1990,Ballantine Books,Sharyn McCrumb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,The Zen of CSS Design: Visual Enlightenment for the Web,3.98,321303474,7.85342E+11,en-US,296,793,28,2/17/2005,Peachpit Press,Dave Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,HTML  XHTML  and CSS (Visual Quickstart Guide),3.8,321430840,9.78032E+12,en-US,456,549,42,8/1/2006,Peachpit Press,Elizabeth Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,1000 Record Covers,3.85,3822840858,9.78382E+12,mul,575,288,31,5/15/2005,Taschen,Michael Ochs,Ulrike Wasel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,Killing Yourself to Live: 85% of a True Story,3.81,743264460,9.78074E+12,eng,245,26381,1109,6/13/2006,Scribner,Chuck Klosterman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,Sex  Drugs  and Cocoa Puffs: A Low Culture Manifesto,3.73,743236017,9.78074E+12,eng,272,62089,3324,7/2/2004,Scribner,Chuck Klosterman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,Vice (V  #8),3.51,553572490,9.78055E+12,eng,419,474,19,5/2/1996,Bantam,Jane Feather,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values (Phaedrus  #1),3.77,60589469,9.78006E+12,eng,540,166046,6446,4/25/2006,HarperTorch,Robert M. Pirsig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
